adjustment_id,fileName,originalQid,issue,detail,updatedFile,status,evidence
507,CQ16169.md,16169,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ16169_updated.md,PASS,leading YAML frontmatter present
508,CQ16169.md,16169,missing_pass1_sections,Only 6 numbered sections found,C:\FOC\Workspace\Finished\CQ16169_updated.md,PASS,numbered Pass-1 section count = 14
509,CQ16169.md,16169,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ16169_updated.md,PASS,Question YAML heading with fenced yaml block present
510,CQ16169.md,16169,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ16169_updated.md,PASS,case-study numbered item count = 17
511,CQ16169.md,16169,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ16169_updated.md,PASS,json parsed as dict
512,CQ16169.md,16169,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ16169_updated.md,PASS,json parsed as dict
513,CQ16169.md,16169,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ16169_updated.md,PASS,json parsed as dict
514,CQ16184.md,16184,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ16184_updated.md,PASS,leading YAML frontmatter present
515,CQ16184.md,16184,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ16184_updated.md,PASS,numbered Pass-1 section count = 20
516,CQ16184.md,16184,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ16184_updated.md,PASS,Question YAML heading with fenced yaml block present
517,CQ16184.md,16184,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ16184_updated.md,PASS,case-study numbered item count = 17
518,CQ16184.md,16184,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ16184_updated.md,PASS,json parsed as dict
519,CQ16184.md,16184,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ16184_updated.md,PASS,json parsed as dict
520,CQ16184.md,16184,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ16184_updated.md,PASS,json parsed as dict
521,CQ16187.md,16187,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ16187_updated.md,PASS,leading YAML frontmatter present
522,CQ17015.md,17015,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ17015_updated.md,PASS,leading YAML frontmatter present
523,CQ17015.md,17015,missing_pass1_sections,Only 8 numbered sections found,C:\FOC\Workspace\Finished\CQ17015_updated.md,PASS,numbered Pass-1 section count = 14
524,CQ17015.md,17015,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ17015_updated.md,PASS,Question YAML heading with fenced yaml block present
525,CQ17015.md,17015,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ17015_updated.md,PASS,case-study numbered item count = 17
526,CQ17015.md,17015,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ17015_updated.md,PASS,json parsed as dict
527,CQ17015.md,17015,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ17015_updated.md,PASS,json parsed as dict
528,CQ17015.md,17015,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ17015_updated.md,PASS,json parsed as dict
529,CQ17026.md,17026,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ17026_updated.md,PASS,leading YAML frontmatter present
530,CQ17026.md,17026,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ17026_updated.md,PASS,json parsed as dict
531,CQ17026.md,17026,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ17026_updated.md,PASS,json parsed as dict
532,CQ17026.md,17026,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ17026_updated.md,PASS,json parsed as dict
533,CQ17034.md,17034,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ17034_updated.md,PASS,leading YAML frontmatter present
534,CQ17045.md,17045,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ17045_updated.md,PASS,leading YAML frontmatter present
535,CQ17045.md,17045,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ17045_updated.md,PASS,Question YAML heading with fenced yaml block present
536,CQ17045.md,17045,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ17045_updated.md,PASS,json parsed as dict
537,CQ17045.md,17045,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ17045_updated.md,PASS,json parsed as dict
538,CQ17045.md,17045,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ17045_updated.md,PASS,json parsed as dict
539,CQ17058.md,17058,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ17058_updated.md,PASS,leading YAML frontmatter present
540,CQ17058.md,17058,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ17058_updated.md,PASS,case-study numbered item count = 17
541,CQ17058.md,17058,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ17058_updated.md,PASS,json parsed as dict
542,CQ17058.md,17058,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ17058_updated.md,PASS,json parsed as dict
543,CQ17058.md,17058,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ17058_updated.md,PASS,json parsed as dict
544,CQ17084.md,17084,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ17084_updated.md,PASS,leading YAML frontmatter present
545,CQ17084.md,17084,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ17084_updated.md,PASS,case-study numbered item count = 17
546,CQ17084.md,17084,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ17084_updated.md,PASS,json parsed as dict
547,CQ17084.md,17084,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ17084_updated.md,PASS,json parsed as dict
548,CQ17084.md,17084,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ17084_updated.md,PASS,json parsed as dict
549,CQ17091.md,17091,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ17091_updated.md,PASS,leading YAML frontmatter present
550,CQ17091.md,17091,missing_pass1_sections,Only 8 numbered sections found,C:\FOC\Workspace\Finished\CQ17091_updated.md,PASS,numbered Pass-1 section count = 14
551,CQ17091.md,17091,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ17091_updated.md,PASS,Question YAML heading with fenced yaml block present
552,CQ17091.md,17091,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ17091_updated.md,PASS,case-study numbered item count = 17
553,CQ17091.md,17091,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ17091_updated.md,PASS,json parsed as dict
554,CQ17091.md,17091,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ17091_updated.md,PASS,json parsed as dict
555,CQ17091.md,17091,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ17091_updated.md,PASS,json parsed as dict
556,CQ17110.md,17110,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ17110_updated.md,PASS,leading YAML frontmatter present
557,CQ17110.md,17110,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ17110_updated.md,PASS,json parsed as dict
558,CQ17110.md,17110,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ17110_updated.md,PASS,json parsed as dict
559,CQ17110.md,17110,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ17110_updated.md,PASS,json parsed as dict
560,CQ17151.md,17151,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ17151_updated.md,PASS,leading YAML frontmatter present
561,CQ17151.md,17151,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ17151_updated.md,PASS,Question YAML heading with fenced yaml block present
562,CQ17151.md,17151,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ17151_updated.md,PASS,case-study numbered item count = 17
563,CQ17151.md,17151,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ17151_updated.md,PASS,json parsed as dict
564,CQ17151.md,17151,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ17151_updated.md,PASS,json parsed as dict
565,CQ17151.md,17151,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ17151_updated.md,PASS,json parsed as dict
566,CQ17157.md,17157,missing_pass1_sections,Only 11 numbered sections found,C:\FOC\Workspace\Finished\CQ17157_updated.md,PASS,numbered Pass-1 section count = 14
567,CQ17167.md,17167,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ17167_updated.md,PASS,leading YAML frontmatter present
568,CQ17167.md,17167,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ17167_updated.md,PASS,json parsed as dict
569,CQ17167.md,17167,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ17167_updated.md,PASS,json parsed as dict
570,CQ17167.md,17167,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ17167_updated.md,PASS,json parsed as dict
571,CQ17173.md,17173,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ17173_updated.md,PASS,leading YAML frontmatter present
572,CQ17173.md,17173,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ17173_updated.md,PASS,Question YAML heading with fenced yaml block present
573,CQ17173.md,17173,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ17173_updated.md,PASS,case-study numbered item count = 17
574,CQ17173.md,17173,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ17173_updated.md,PASS,json parsed as dict
575,CQ17173.md,17173,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ17173_updated.md,PASS,json parsed as dict
576,CQ17173.md,17173,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ17173_updated.md,PASS,json parsed as dict
577,CQ17200.md,17200,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ17200_updated.md,PASS,leading YAML frontmatter present
578,CQ17345.md,17345,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ17345_updated.md,PASS,json parsed as dict
579,CQ17345.md,17345,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ17345_updated.md,PASS,json parsed as dict
580,CQ17345.md,17345,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ17345_updated.md,PASS,json parsed as dict
581,CQ17405.md,17405,missing_pass1_sections,Only 1 numbered sections found,C:\FOC\Workspace\Finished\CQ17405_updated.md,PASS,numbered Pass-1 section count = 14
582,CQ17405.md,17405,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ17405_updated.md,PASS,case-study numbered item count = 17
583,CQ17405.md,17405,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ17405_updated.md,PASS,json parsed as dict
584,CQ17405.md,17405,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ17405_updated.md,PASS,json parsed as dict
585,CQ17405.md,17405,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ17405_updated.md,PASS,json parsed as dict
586,CQ17419.md,17419,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ17419_updated.md,PASS,Question YAML heading with fenced yaml block present
587,CQ17419.md,17419,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ17419_updated.md,PASS,case-study numbered item count = 17
588,CQ17419.md,17419,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ17419_updated.md,PASS,json parsed as dict
589,CQ17419.md,17419,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ17419_updated.md,PASS,json parsed as dict
590,CQ17419.md,17419,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ17419_updated.md,PASS,json parsed as dict
591,CQ17420.md,17420,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ17420_updated.md,PASS,leading YAML frontmatter present
592,CQ17420.md,17420,missing_pass1_sections,Only 0 numbered sections found,C:\FOC\Workspace\Finished\CQ17420_updated.md,PASS,numbered Pass-1 section count = 14
593,CQ17564.md,17564,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ17564_updated.md,PASS,leading YAML frontmatter present
594,CQ17564.md,17564,missing_pass1_sections,Only 0 numbered sections found,C:\FOC\Workspace\Finished\CQ17564_updated.md,PASS,numbered Pass-1 section count = 14
595,CQ17564.md,17564,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ17564_updated.md,PASS,Question YAML heading with fenced yaml block present
596,CQ17564.md,17564,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ17564_updated.md,PASS,case-study numbered item count = 17
597,CQ17564.md,17564,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ17564_updated.md,PASS,json parsed as dict
598,CQ17564.md,17564,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ17564_updated.md,PASS,json parsed as dict
599,CQ17564.md,17564,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ17564_updated.md,PASS,json parsed as dict
600,CQ17685.md,17685,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ17685_updated.md,PASS,leading YAML frontmatter present
601,CQ17712.md,17712,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ17712_updated.md,PASS,case-study numbered item count = 17
602,CQ17712.md,17712,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ17712_updated.md,PASS,json parsed as dict
603,CQ17712.md,17712,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ17712_updated.md,PASS,json parsed as dict
604,CQ17712.md,17712,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ17712_updated.md,PASS,json parsed as dict
605,CQ17776.md,17776,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ17776_updated.md,PASS,numbered Pass-1 section count = 19
